PROB_ID,"TO_CHAR(AP.CREATED_DATE,'MM-DD-YYYYHH24:MI:SS')",SOLVE_HOURS,MICRO,UNIT,STATUS_CHK,PROB_TYPE_CHK,PROB_TYPE_DETAIL,DESCRIPTION
123921,3/31/2015 12:53,1,LI04,11,4,HARDWARE,HW Problem,"Kly 4-1 amp dropped from 52 to 33 at around 5:00. Forward energy dropped as well. 
Modulator HV was fine.  Found Drive set to 100%, then tried Saturation FTP to see if it was overdriven. It was slightly overdriven, but not enough to explain the >20% drop. Accepted peak drive, and Ampl returned to normal.  
Suspect there was something wrong with the attenuator with it set to 100%.
"
123937,3/31/2015 18:39,1,LI15,51,4,HARDWARE,HW Problem,"15-5 - Wont reset.  HV on, thyratron not firing."
123960,4/1/2015 10:49,0.8,LI02,61,4,HARDWARE,HW Problem,Klystron LI02-61 has very high phase and amplitude jitter.
122798,2/12/2015 11:14,2,LI25,31,4,HARDWARE,HW Problem,"25-3: Modulator fault, no remote reset
"
123078,2/25/2015 11:02,,LI20,51,4,HARDWARE,HW Problem,TCav0 tripping when we try and bring it on.
122794,2/12/2015 10:29,0,LI28,61,4,HARDWARE,HW Problem,"It goes to HVR, and resets every time, but doesn't stay on for more than an hour."
122802,2/12/2015 13:17,1,LI05,61,4,HARDWARE,HW Problem,5-6: Seeing some beam volts jitter.
122835,2/13/2015 14:10,0.75,LI29,11,4,HARDWARE,HW Problem,29-1: BV low.  Needs to adjust to spec.
122867,2/15/2015 12:49,0.75,LI21,81,4,HARDWARE,HW Problem,21-8: RF AMPL. is dropping out.:(see pic.s in MCC logbook)
123177,3/1/2015 8:29,1,LI30,51,4,HARDWARE,HW Problem,"Noticed Kly 30-3 beam volts and RF ampl. jitter is bad.  Plots are attached to the elog entry:


https://mccelog.slac.stanford.edu/elog/wbin/elog_item.php?elog_id=767677"
123605,3/18/2015 10:33,2,LI27,21,4,HARDWARE,HW Problem,27-2 trips MOD fault resets then trips on run up.
123621,3/18/2015 21:36,0.5,LI06,81,4,HARDWARE,HW Problem,"6-8 MOD fault, won't reset."
123621,3/18/2015 21:36,0.75,LI06,81,4,HARDWARE,HW Problem,"6-8 MOD fault, won't reset."
123625,3/19/2015 1:42,0.25,LI26,61,4,HARDWARE,HW Problem,Station 26-6 BVLT has dropped down 90% or more 8 times in last 4 hours.
123625,3/19/2015 1:42,1,LI26,61,4,HARDWARE,HW Problem,Station 26-6 BVLT has dropped down 90% or more 8 times in last 4 hours.
122108,1/13/2015 13:56,1,LI15,21,4,HARDWARE,HW Problem,15-2: T20 HV (R3) bushing leaking (sealed top).
122288,1/22/2015 8:01,0.5,LI18,41,4,HARDWARE,HW Problem,18-4 VGC high voltage is tripped and won't reset
122861,2/14/2015 13:12,2,LI30,41,4,HARDWARE,HW Problem,Klys 30-4 just went KHD for no apparent reason.  Filament fuse open.
122894,2/17/2015 9:45,0.75,LI26,51,4,HARDWARE,HW Problem,"26-5 has large Beam Volts fluctuations, 1-2 kV single pulse drops. DeQuing current also shows large fluctuations compared to other LI26 stations (archiver data)."
123132,2/27/2015 3:28,0.75,LI29,21,4,HARDWARE,HW Problem,"Also tripped 239 times on ""AMPLT."""
123132,2/27/2015 3:28,1.5,LI29,21,4,HARDWARE,HW Problem,"Also tripped 239 times on ""AMPLT."""
123254,3/4/2015 23:47,1,LI05,11,4,HARDWARE,HW Problem,Station 5-1 has a cable fault that won't clear.
123349,3/9/2015 9:23,,LI29,11,4,HARDWARE,HW Problem,"LI29-1, Tried to reset the PIOP but it still is doing it."
123419,3/11/2015 13:42,0.1,LI21,31,4,HARDWARE,HW Problem,"2 volt faults
57 current faults
1 reflected fault
1 link fault
1 drive fault
1 temp. fault 
777 amplt. fault."
123429,3/11/2015 20:35,2,LI17,51,4,HARDWARE,HW Problem,Klystron 17-5 mod fault.
123460,3/13/2015 5:01,0.5,LI20,51,4,HARDWARE,HW Problem,Klys 20-5 (T-Cav0) has MOD faulted and will not reset remotely.
122513,1/30/2015 15:59,,LI26,41,4,HARDWARE,HW Problem,"26-4 Mod fault, VVS breaker tripped."
122755,2/11/2015 7:58,,LI21,21,4,HARDWARE,HW Problem,"21-2 intermittent DQ under current, modification to HV regulator board may fix the problem"
122836,2/13/2015 14:11,0.75,LI29,51,4,HARDWARE,HW Problem,29-5: BV low.  Needs to adjust to spec.
122927,2/18/2015 16:40,0.5,LI27,21,4,HARDWARE,HW Problem, (See pic. in MCC log)
122927,2/18/2015 16:40,,LI27,21,4,HARDWARE,HW Problem, (See pic. in MCC log)
122927,2/18/2015 16:40,,LI27,21,4,HARDWARE,HW Problem, (See pic. in MCC log)
123231,3/4/2015 8:43,1.5,LI21,81,4,HARDWARE,HW Problem,"21-8 Modulator, R & R Thyratron. "
123458,3/13/2015 0:47,1,LI10,41,4,HARDWARE,HW Problem,"Station 10-4 fault lockout, can't reset remotely."
123479,3/13/2015 14:22,0.25,LI26,71,4,HARDWARE,HW Problem,Should get it turn back on.
123576,3/17/2015 12:30,6,LI07,11,4,HARDWARE,HW Problem,"7-1 Modulator, Remove T20 and Install in 5-3"
123576,3/17/2015 12:30,3,LI07,11,4,HARDWARE,HW Problem,"7-1 Modulator, Remove T20 and Install in 5-3"
123576,3/17/2015 12:30,2,LI07,11,4,HARDWARE,HW Problem,"7-1 Modulator, Remove T20 and Install in 5-3"
122064,1/12/2015 10:54,1,LI26,51,4,HARDWARE,HW Problem,"Modulator AIP- PLC shows DeQuing Under Current alarm on 'Interlocks' list, even though DeQuing analog readback of 1.5 Amps is NOT in alarm and station is running.  This makes a red alarm on LCLS Home - LI26 RF. 1.5 Amps does sounds low, but not clear if alarm is false, or if this is just a warning that station needs tuning?"
122064,1/12/2015 10:54,1,LI26,51,4,HARDWARE,HW Problem,"Modulator AIP- PLC shows DeQuing Under Current alarm on 'Interlocks' list, even though DeQuing analog readback of 1.5 Amps is NOT in alarm and station is running.  This makes a red alarm on LCLS Home - LI26 RF. 1.5 Amps does sounds low, but not clear if alarm is false, or if this is just a warning that station needs tuning?"
122125,1/14/2015 10:46,1,LI20,41,4,HARDWARE,HW Problem,"20-4 Has a burnt PFN strap ( Lower, RHS. #3)
          Cables hanging loose over door #3 need to be secured"
122126,1/14/2015 12:45,1,LI06,51,4,HARDWARE,HW Problem,"6-5: K26 need to replace three contactors. K27 needs to replace contactor  at L3.
6-5: Primary resistor network R261 installed wrong 20-ohm resistor value. It is 10-ohm.
6-5: Primary capacitor C60=25uF has a leak.
6-5: Loose Straps: upper (LHS #1) ; lower: (LHS #1,2,3).
6-5: Rack KF06-5B: Klystron Magnet Breaker have bad AC wires. The wire insulation is cracked.
"
122126,1/14/2015 12:45,1,LI06,51,4,HARDWARE,HW Problem,"6-5: K26 need to replace three contactors. K27 needs to replace contactor  at L3.
6-5: Primary resistor network R261 installed wrong 20-ohm resistor value. It is 10-ohm.
6-5: Primary capacitor C60=25uF has a leak.
6-5: Loose Straps: upper (LHS #1) ; lower: (LHS #1,2,3).
6-5: Rack KF06-5B: Klystron Magnet Breaker have bad AC wires. The wire insulation is cracked.
"
122139,1/14/2015 15:29,0.5,LI21,21,4,HARDWARE,HW Problem,L1X (LI21 KLYS 21) Klystron Diagnostic PAD Beam Volts channel has no signal.  Went to zero at around 07:48 Sunday 1/11/15.
122139,1/14/2015 15:29,1,LI21,21,4,HARDWARE,HW Problem,L1X (LI21 KLYS 21) Klystron Diagnostic PAD Beam Volts channel has no signal.  Went to zero at around 07:48 Sunday 1/11/15.
122496,1/29/2015 17:04,0.5,LI21,21,4,HARDWARE,HW Problem,Calling PEM to have a look
123191,3/2/2015 12:46,0.5,LI02,61,4,HARDWARE,HW Problem,Klystron 2-6 has tripped off and will not reset remotely
121997,1/9/2015 6:52,1,LI20,71,4,HARDWARE,HW Problem,L0A (klys 20-7) dropping beam volts.  At certain times every 10 seconds or so.
122163,1/15/2015 14:25,1.5,LI16,71,4,HARDWARE,HW Problem,"16-7:  T20: two resistors of HV divider stack need to replace. 
16-7:  K26 needs to replace the contactor L3.
16-7:  K27 needs to replace the contactor L3.
16-7:  T20 at R3 terminal has a oil leak and around the T20.
16-7:  Charging diode stack has a broken cap, the third column from the right.
"
122831,2/13/2015 13:12,,LI30,71,4,HARDWARE,HW Problem,This is independent of the fiducial faults that have been happening (unless ghosts are causing both).  Currently FLK with beam volts at 14.5.
123043,2/24/2015 12:29,,LI26,51,4,HARDWARE,HW Problem,26-5: Check the WG2 flow switch. Went straight to WG1 when pump off. Al other stations had WG2.
123057,2/24/2015 17:13,0.8,LI21,31,4,HARDWARE,HW Problem,"This klystron becomes FLK and we are able to reset it, but it immediately trips off after a few seconds. "
123057,2/24/2015 17:13,,LI21,31,4,HARDWARE,HW Problem,"This klystron becomes FLK and we are able to reset it, but it immediately trips off after a few seconds. "
122419,1/27/2015 15:23,1,LI19,41,4,HARDWARE,HW Problem,Kly Mod 19-4:  check T20 oil level.  Add oil as necessary for T20 HV ops.
121920,1/7/2015 10:50,0.1,LI24,51,4,HARDWARE,HW Problem,"Drive request is at 88%, Drive FTP shows no signal.  Klys Ampl FTP and Forward Energy are also 0.

Edit by Zimmer: putting the station on/off the beam shows a change in the energy, so this station is doing something."
122086,1/12/2015 20:42,0.5,LI29,51,4,HARDWARE,HW Problem,29-5 WGV
122123,1/14/2015 10:42,1,LI23,71,4,HARDWARE,HW Problem,23-7  T20 compartment cooling fan is dead
123173,3/1/2015 5:49,2,LI28,61,4,HARDWARE,HW Problem,28-6 faulting on over-voltage. Six times this shift.
122576,2/2/2015 18:56,0.1,LI27,41,4,HARDWARE,HW Problem,27-4 HVR does  not reset
123653,3/20/2015 6:56,3,LI25,71,4,HARDWARE,HW Problem,"25-7 repeating mod faults. Ramps it AMPL back up mod faults. Its on an endless cycle.

Does not seem to enter the lockout state. "
121658,12/14/2014 8:21,0.5,LI04,41,4,HARDWARE,HW Problem,"Klystron 4-4 MOD fault, won't reset"
121734,12/18/2014 9:10,0.25,LI26,11,4,HARDWARE,HW Problem,the klystron display shows that it's on and happy.
121903,1/7/2015 2:42,,LI20,81,4,HARDWARE,HW Problem,Klys 20-8 (L0B) AMPL seeing dropouts.  Not seeing anything on beam volts.
122059,1/12/2015 9:52,2,LI06,41,4,HARDWARE,HW Problem,"6-4: K27 L2=B is showing burnt marks.
6-4: T20 primary capacitor C60=25uF leak.
6-4: Loose strap: upper (RHS #2).
6-4: Kly Magnet breaker (KMB) has a burnt lug.
"
122117,1/13/2015 21:33,1,LI24,41,4,HARDWARE,HW Problem,24-4's modulator is tripping off pretty frequently.  It shows 120 AMPL faults in the last 13 hours.
122117,1/13/2015 21:33,1,LI24,41,4,HARDWARE,HW Problem,24-4's modulator is tripping off pretty frequently.  It shows 120 AMPL faults in the last 13 hours.
122154,1/15/2015 13:13,2,LI09,51,4,HARDWARE,HW Problem,"9-5:  K26 and K27 needs to replace the contactors.
9-5:  HV rectifier stack is showing burnt mark.
9-5:  Primary Capacitor network C60=25uF has a leak.
9-5:  T20: AC input terminals: phase A, B, C are showing oil leak.
9-5:  T20: shunt trip board wires need to secure by tie-wrap.
9-5:  Loose straps: upper (Lhs #3); lower (Rhs #1).
"
122289,1/22/2015 8:03,0.75,LI18,61,4,HARDWARE,HW Problem,"18-6 has a KMC fault that won't clear, focus supply is putting out 15 amps"
122361,1/26/2015 6:21,1,LI15,31,4,HARDWARE,HW Problem,"15-3 has a cable fault,  swapping PIOP cables  with 15-2 didn't clear the problem but using the PAD substitution box did clear the fault - appears to be a bad PAD.  I did try cycling its power and IPLing the PIOP with no help."
122361,1/26/2015 6:21,1,LI15,31,4,HARDWARE,HW Problem,"15-3 has a cable fault,  swapping PIOP cables  with 15-2 didn't clear the problem but using the PAD substitution box did clear the fault - appears to be a bad PAD.  I did try cycling its power and IPLing the PIOP with no help."
122392,1/27/2015 5:46,1,LI10,31,4,HARDWARE,HW Problem,10-3 WGV flt O.P light will not clear
122810,2/12/2015 17:41,,LI21,31,4,HARDWARE,HW Problem,TBR - 21-3 FLK and not resetting
122810,2/12/2015 17:41,1,LI21,31,4,HARDWARE,HW Problem,TBR - 21-3 FLK and not resetting
123312,3/7/2015 2:19,1,LI26,61,4,HARDWARE,HW Problem,Station 26-6 has dropped BVLT down to zero 5 times in last 4 hours.
123319,3/7/2015 8:15,0.8,LI26,71,4,HARDWARE,HW Problem,Station 26-7 BVLT has dropped down 90% or more 6 times in last 24 hours. CB7 reported tripping.
123320,3/7/2015 8:28,0.75,LI27,61,4,HARDWARE,HW Problem,Station 27-6 BVLT has dropped down 33% or more 12 times in last 24 hours.
123445,3/12/2015 14:00,0.75,LI11,51,4,HARDWARE,HW Problem,Tried to reset but it didn't clear.
123506,3/14/2015 17:42,0.75,LI15,71,4,HARDWARE,HW Problem,"15-7 MOD fault, won't reset."
121928,1/7/2015 13:43,1,DR01,1,4,HARDWARE,HW Problem,1-7 KMB test point resistor is burnt/broken   (1/4watt 10K )
122188,1/16/2015 14:30,,LI28,61,4,HARDWARE,HW Problem,Klys 28-6 is tripping off frequently.  286 times since 08:00 by 14:30 same day.
123684,3/20/2015 22:02,0.75,LI20,71,4,HARDWARE,HW Problem,LO-A mod faulted and now reads TOC-Thryatron over current. This cannot be reset remotely.  
123715,3/23/2015 8:27,0.3,LI13,61,4,HARDWARE,HW Problem,13-6 is tripped on mod fault.  Can't reset remotely.
123715,3/23/2015 8:27,0.3,LI13,61,4,HARDWARE,HW Problem,13-6 is tripped on mod fault.  Can't reset remotely.
121927,1/7/2015 13:39,1,LI01,31,4,HARDWARE,HW Problem,"1-3  large number of heat sinks on stack are loose and it needs
to be replaced."
121934,1/7/2015 14:24,1,LI22,21,4,HARDWARE,HW Problem,22-2 Thyratron compartment cooling fan is dead
122016,1/9/2015 11:51,,LI02,21,4,HARDWARE,HW Problem,"2-2   K17 Relay is broken
         K27 contacts need to be replaced"
122173,1/16/2015 7:22,2,LI16,81,4,HARDWARE,HW Problem,"16-8:  K26 needs to replace the contactor L3.
16-8:  K27 needs to replace the contactor L2.
16-8:  Primary capacitor network C58 and C60, the wires/jumper insulation are burnt/melt.
16-8:  All AC input wires of T20 loose.
16-8: T20 at R1 and R2's terminal connections have oil leak.
16-8: Charging diode stack has a broken cap of third column.
16-8: Loose strap at upper (Rhs #3)
"
122197,1/18/2015 3:59,1,LI29,11,4,HARDWARE,HW Problem,Klys 29-1 has had 13 over voltage errors in the last 20 hours. It will stay on 10 - 60 minutes before tripping again.
122206,1/19/2015 1:17,0.75,LI22,61,4,HARDWARE,HW Problem,Runs 0.10 then jumps up to 0.50 Should be checked out. Possible thermal problem?
122206,1/19/2015 1:17,1,LI22,61,4,HARDWARE,HW Problem,Runs 0.10 then jumps up to 0.50 Should be checked out. Possible thermal problem?
122206,1/19/2015 1:17,1,LI22,61,4,HARDWARE,HW Problem,Runs 0.10 then jumps up to 0.50 Should be checked out. Possible thermal problem?
122767,2/11/2015 14:13,1,LI00,11,4,HARDWARE,HW Problem,01-1A  Has a dead thyratron compartment cooling fan
123619,3/18/2015 18:30,,LI20,41,4,HARDWARE,HW Problem,20-4B (FXTCAV): Information and warning regarding lowering beam volts.
121668,12/15/2014 5:27,0.75,LI17,21,4,HARDWARE,HW Problem,17-2 waveguide vac faulted 
121925,1/7/2015 13:34,0.5,LI26,71,4,HARDWARE,HW Problem,Klystron 26-7 VVS mod fault.
121952,1/8/2015 7:20,1.5,LI30,71,4,HARDWARE,HW Problem,30-7 Thy comp de-spiking coil has a broken resistor
121964,1/8/2015 10:54,1.5,DR01,1,4,HARDWARE,HW Problem,"1-7B showing CBL fault.  Fault clears with PAD sub box, PAD +5 LED out."
122275,1/21/2015 12:45,,LI26,,4,HARDWARE,HW Problem,26-2 and 26-3 started taking turns tripping off this morning
122277,1/21/2015 12:52,1,LI29,41,4,HARDWARE,HW Problem,29-4: Seeing some beam volts jitter.
123174,3/1/2015 5:54,1,LI28,81,4,HARDWARE,HW Problem,"28-8 MOD faulted several times.  Reset remotely each time, but eventually became too frequent to tolerate and it was taken off the beam."
123218,3/3/2015 14:00,2.5,LI28,81,4,HARDWARE,HW Problem,28-8 have narrow Width = 2.91uS and Slope = -0.2
123782,3/26/2015 6:20,0.01,LI04,51,4,HARDWARE,HW Problem,4-5 phase and amplitude readback mean nothing
123784,3/26/2015 7:08,,LI21,61,4,HARDWARE,HW Problem,"21-6: high phase jitter, no klystron beam voltage jitter"
121733,12/18/2014 8:28,1,LI28,11,4,HARDWARE,HW Problem,"Voltage come back after a couple of seconds, then repeats cycle."
122240,1/20/2015 12:07,0.5,LI20,71,4,HARDWARE,HW Problem,Klystron 20-7 (L0A) is MOD faulted and won't reset remotely.  This is causing downtime for the MD program.
123158,2/27/2015 22:00,1.5,LI24,31,4,HARDWARE,HW Problem,"Would expect triggering PAC at standby 50uS after accelerate time would not effect Accelerate RF. See MCC ELOG entry 

https://mccelog.slac.stanford.edu/elog/wbin/elog_item.php?elog_id=767524

Please schedule POMM job to look at this situation locally with scope to understand what is going on when we get in this condition."
123158,2/27/2015 22:00,,LI24,31,4,HARDWARE,HW Problem,"Would expect triggering PAC at standby 50uS after accelerate time would not effect Accelerate RF. See MCC ELOG entry 

https://mccelog.slac.stanford.edu/elog/wbin/elog_item.php?elog_id=767524

Please schedule POMM job to look at this situation locally with scope to understand what is going on when we get in this condition."
123408,3/11/2015 11:25,1,LI17,21,4,HARDWARE,HW Problem,"17-2 the F6 fuse holder is broken needs to be replaced
         PFN strap Needs to be replaced (top, LHS # 3 )
         PFN strap very loose may have to be replaced (Lower, LHS, # 3)"
123107,2/26/2015 8:25,0.2,LI26,41,4,HARDWARE,HW Problem,26-4 CAM fault
123979,4/1/2015 14:07,0.5,LI24,81,4,HARDWARE,HW Problem,24-8 Modulator: SCR chassis needs to replace the snubber board
123980,4/1/2015 14:33,1,LI27,11,4,HARDWARE,HW Problem,"Beam volts jitter on 27-1 is very high, station is not usable in this condition.

Update: Ops put in MAINT"
123980,4/1/2015 14:33,2.5,LI27,11,4,HARDWARE,HW Problem,"Beam volts jitter on 27-1 is very high, station is not usable in this condition.

Update: Ops put in MAINT"
123980,4/1/2015 14:33,1,LI27,11,4,HARDWARE,HW Problem,"Beam volts jitter on 27-1 is very high, station is not usable in this condition.

Update: Ops put in MAINT"
123988,4/1/2015 19:42,2,LI25,81,4,HARDWARE,HW Problem,Klys 25-8 is tripping repeatedly.
121854,1/6/2015 7:31,3,LI26,61,4,HARDWARE,HW Problem,26-6 PFN is unstable and is tripping on HVOC
122056,1/12/2015 9:16,1,LI27,41,4,HARDWARE,HW Problem,"KLYS:LI27:41:DL_WG_TEMP has been climbing  slowly, is now out of tolerance at 114 F."
122153,1/15/2015 13:05,1,LI09,41,4,HARDWARE,HW Problem,"9-4:  K26 needs to replace L3.
9-4:  T20 have oil leak at R1 and R2 terminal connections. 
9-4:  Thyratron compartment: two capacitors near DeQing box#2 have oil leak.
"
122178,1/16/2015 10:15,0.5,LI30,51,4,HARDWARE,HW Problem,30-5 is cycling incessantly 
122201,1/18/2015 12:49,0.5,LI25,11,4,HARDWARE,HW Problem,"Klystron 25-1 cycling through faults (TRG, CBL, MKT, MOD); tried to reset remotely a few times but it keeps faulting."
122201,1/18/2015 12:49,1.5,LI25,11,4,HARDWARE,HW Problem,"Klystron 25-1 cycling through faults (TRG, CBL, MKT, MOD); tried to reset remotely a few times but it keeps faulting."
123811,3/26/2015 16:17,1,LI20,41,4,HARDWARE,HW Problem,station 20-4b (aka XTCAV) mod faulted
123812,3/26/2015 17:25,1,LI20,61,4,HARDWARE,HW Problem,Temp. is going from 64.0 deg.s to 75.5 deg.F
122190,1/16/2015 15:42,1,LI22,81,4,HARDWARE,HW Problem,22-8 cannot be reset remotely
123740,3/24/2015 14:11,,LI02,11,4,HARDWARE,HW Problem,2-1   K26 Contacts need to be replaced
123755,3/25/2015 13:05,0.75,LI19,31,4,HARDWARE,HW Problem,19-3   Core bias Variac needs to be replaced.
123757,3/25/2015 13:09,0.5,LI18,21,4,HARDWARE,HW Problem,"18-2   Mod core bias variac needs to be replaced 
           1 pair of K26 contacts need to be replaced"
123758,3/25/2015 13:12,0.75,LI17,11,4,HARDWARE,HW Problem,17-1  Mod fire alarm latching box system ok LED is burnt out
123764,3/25/2015 14:56,0.5,LI21,21,4,HARDWARE,HW Problem,"21-2 L1X filament timeout
Need to start the filamnents"
122996,2/22/2015 15:26,,LI11,21,4,HARDWARE,HW Problem,11-2: Mod faulted due to VVS breaker trip.
123600,3/18/2015 5:18,0.5,LI09,51,4,HARDWARE,HW Problem,Klystron 9-5 mod fault.
123989,4/1/2015 22:16,0.75,LI13,11,4,HARDWARE,HW Problem,Won't reset.
121966,1/8/2015 10:57,1,LI14,81,4,HARDWARE,HW Problem,14-8 showing CBL fault
122152,1/15/2015 13:02,1,LI28,11,4,HARDWARE,HW Problem,"28-1: False ""Electro-Magnet Breaker"" Fault. Trim PS AMP connector has a pushed in pin."
122195,1/16/2015 22:12,0.1,LI21,81,4,HARDWARE,HW Problem,21-8 mod faulted and won't reset remotely 
122286,1/22/2015 7:28,1,LI04,21,4,HARDWARE,HW Problem,4-2 PFN Cap needs replace LHS 2nd from the buttom. No core bias reading at meter veriac looks burnt.
